id,book_id,description,title,language_code,average_rating,ratings_count
8281,825473,Frederick Forsyth The Devil's Alternative The Devil's Alternative,The Devil's Alternative,,4,9927
8282,29430788,Alice Hoffman  Faithful,Faithful,eng,4.02,12442
8283,138684,"C.J. Sansom Sovereign  Sovereign (Matthew Shardlake, #3)","Sovereign (Matthew Shardlake, #3)",en-US,4.28,11071
8284,76179,Sandra Brown Envy Envy,Envy,eng,4.15,11520
8285,440960,"Grant Morrison, Andy Kubert, John Van Fleet, Jesse Delperdang Batman: Batman and Son Batman and Son",Batman and Son,eng,3.81,10188
8286,101255,Harold McGee On Food and Cooking: The Science and Lore of the Kitchen On Food and Cooking: The Science and Lore of the Kitchen,On Food and Cooking: The Science and Lore of the Kitchen,en-US,4.48,10631
8287,668710,"Michael Buckley, Peter Ferguson Magic and Other Misdemeanors Magic and Other Misdemeanors (The Sisters Grimm, #5)","Magic and Other Misdemeanors (The Sisters Grimm, #5)",,4.29,15038
8288,9962040,"Maya Banks In Bed with a Highlander In Bed with a Highlander (McCabe Trilogy, #1)","In Bed with a Highlander (McCabe Trilogy, #1)",eng,4.05,20529
8289,577283,William Styron The Confessions of Nat Turner The Confessions of Nat Turner,The Confessions of Nat Turner,eng,3.96,11535
8290,18931,Jodee Blanco Please Stop Laughing at Me... One Woman's Inspirational Story Please Stop Laughing at Me... One Woman's Inspirational Story,Please Stop Laughing at Me... One Woman's Inspirational Story,en-US,3.84,9178
8291,1347837,"Drew Karpyshyn  Rule of Two (Star Wars: Darth Bane, #2)","Rule of Two (Star Wars: Darth Bane, #2)",eng,4.15,10269
8292,9712341,Gemma Burgess A Girl Like You A Girl Like You,A Girl Like You,eng,3.95,12117
8293,25056528,"Whitney G.  Sincerely, Carter (Sincerely Carter, #1)","Sincerely, Carter (Sincerely Carter, #1)",,4.1,14881
8294,7081,John Scalzi The Android's Dream The Android's Dream,The Android's Dream,en-US,3.97,11476
8295,3291,Isabel Allende Cuentos de Eva Luna The Stories of Eva Luna,The Stories of Eva Luna,en-US,3.96,10862
8296,7579,Lama Surya Das Awakening the Buddha Within : Tibetan Wisdom for the Western World Awakening the Buddha Within: Tibetan Wisdom for the Western World,Awakening the Buddha Within: Tibetan Wisdom for the Western World,en-US,4.18,9912
8297,11821514,Edie Claire Long Time Coming Long Time Coming,Long Time Coming,en-US,3.77,9327
8298,33906,Sara Zarr Story of a Girl Story of a Girl,Story of a Girl,en-US,3.67,14282
8299,18108795,Lee Child High Heat High Heat (Jack Reacher #17.5),High Heat (Jack Reacher #17.5),eng,3.93,4842
8300,23287179,Kim van Alkemade  Orphan Number Eight,Orphan Number Eight,eng,3.69,9558
8301,13252406,"J.D. Robb Delusion in Death Delusion in Death (In Death, #35)","Delusion in Death (In Death, #35)",en-US,4.31,13716
8302,504369,"David Weber Field of Dishonor Field of Dishonor (Honor Harrington, #4)","Field of Dishonor (Honor Harrington, #4)",eng,4.19,13157
8303,13235689,David Byrne How Music Works How Music Works,How Music Works,,3.95,10163
8304,18404093,Mary Kay Andrews Save the Date Save the Date,Save the Date,eng,3.87,11080
8305,10006,Paul Auster Oracle Night Oracle Night,Oracle Night,eng,3.77,8827
8306,40526,"Jack Finney Time and Again Time and Again (Time, #1)","Time and Again (Time, #1)",eng,3.98,11251
8307,22027055,Heather Burch One Lavender Ribbon  One Lavender Ribbon,One Lavender Ribbon,en-US,3.78,9175
8308,1022866,"Nicky Cruz, Jamie Buckingham Run Baby Run Run Baby Run",Run Baby Run,en-US,4.21,10697
8309,539282,August Wilson Fences (The Century Cycle #6) Fences (The Century Cycle #6),Fences (The Century Cycle #6),eng,3.84,11991
8310,78629,Richard Wurmbrand Tortured for Christ Tortured for Christ N/E,Tortured for Christ N/E,en-US,4.34,9622
8311,25663717,Lynda Cohen Loigman The Two-Family House The Two-Family House,The Two-Family House,eng,3.94,9395
8312,30636,C.S. Lewis Miracles: A Preliminary Study Miracles,Miracles,eng,4.08,10821
8313,5771014,"Daniel Coyle, John Farrell The Talent Code: Unlocking the Secret of Skill in Sports, Art, Music, Math, and Just About Everything Else The Talent Code: Unlocking the Secret of Skill in Sports, Art, Music, Math, and Just About Everything Else","The Talent Code: Unlocking the Secret of Skill in Sports, Art, Music, Math, and Just About Everything Else",,4.07,10334
8314,18693753,Elizabeth Little Dear Daughter Dear Daughter,Dear Daughter,eng,3.44,10004
8315,23745189,Carrie Anne Noble The Mermaid's Sister The Mermaid's Sister,The Mermaid's Sister,en-US,3.64,6221
8316,16396,"P.G. Wodehouse The Inimitable Jeeves  The Inimitable Jeeves (Jeeves, #2)","The Inimitable Jeeves (Jeeves, #2)",en-US,4.26,7376
8317,534415,"Margaret Weis, Tracy Hickman Dragons of Summer Flame Dragons of Summer Flame (Dragonlance: The Second Generation, #2)","Dragons of Summer Flame (Dragonlance: The Second Generation, #2)",eng,3.84,11465
8318,6045456,"Tom Rob Smith The Secret Speech The Secret Speech (Leo Demidov, #2)","The Secret Speech (Leo Demidov, #2)",eng,3.78,9880
8319,7908638,"Carl Hiaasen Star Island Star Island (Skink, #6)","Star Island (Skink, #6)",,3.44,11806
8320,68496,China Miéville Un Lun Dun Un Lun Dun,Un Lun Dun,eng,3.81,13243
8321,13617,"Tsugumi Ohba, Takeshi Obata デスノート #5 (Desu Nōto) Hakushi (白紙,)  Death Note, Vol. 5: Whiteout (Death Note, #5)","Death Note, Vol. 5: Whiteout (Death Note, #5)",eng,4.35,15786
8322,10532477,"Richard Castle Heat Rises Heat Rises (Nikki Heat, #3)","Heat Rises (Nikki Heat, #3)",en-US,3.92,12449
8323,18956,David Simon Homicide: A Year on the Killing Streets Homicide: A Year on the Killing Streets,Homicide: A Year on the Killing Streets,en-US,4.38,10279
8324,155712,"Benedict Freedman, Nancy Freedman Mrs. Mike Mrs. Mike (Mrs. Mike, #1)","Mrs. Mike (Mrs. Mike, #1)",eng,4.13,12826
8325,22886113,Connor Franta A Work in Progress A Work in Progress,A Work in Progress,eng,4.36,14397
8326,18090147,Rene Denfeld The Enchanted The Enchanted,The Enchanted,eng,3.96,11515
8327,7116709,"Paul  Hoffman The Left Hand of God  The Left Hand of God (The Left Hand of God, #1)","The Left Hand of God (The Left Hand of God, #1)",en-GB,3.66,10638
8328,17332564,Katie Cotugno How to Love How to Love,How to Love,eng,3.73,12515
8329,7062,Adam Gopnik Paris to the Moon Paris to the Moon,Paris to the Moon,eng,3.75,11065
8330,8720917,Jenny Downham You Against Me You Against Me,You Against Me,eng,3.7,15118
8331,343718,Ann M. Martin A Dog's Life: Autobiography of a Stray A Dog's Life: The Autobiography of a Stray,A Dog's Life: The Autobiography of a Stray,eng,4.18,11112
8332,153783,"Tamora Pierce The Will of the Empress The Will of the Empress (Circle Reforged, #1)","The Will of the Empress (Circle Reforged, #1)",eng,4.15,16730
8333,15823426,"Tyler Hamilton, Daniel Coyle The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs","The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs",eng,4.32,8711
8334,3757,"Ian Fleming Dr. No Doctor No (James Bond, #6)","Doctor No (James Bond, #6)",eng,3.76,10569
8335,18090150,"Isabel Allende, Oliver Brock, Frank Wynne El juego de Ripper Ripper",Ripper,eng,3.24,8919
8336,74862,Samad Behrangi ماهی سیاه کوچولو ماهی سیاه کوچولو,ماهی سیاه کوچولو,per,4.11,5364
8337,74406,Robertson Davies Fifth Business Fifth Business,Fifth Business,eng,4.04,11651
8338,2324124,"Alan    Richardson, Karen Tack Hello, Cupcake!: Irresistibly Playful Creations Anyone Can Make Hello, Cupcake","Hello, Cupcake",en-US,4.05,10653
8339,7683254,"Larry Correia  Monster Hunter Vendetta (Monster Hunter International, #2)","Monster Hunter Vendetta (Monster Hunter International, #2)",eng,4.24,12109
8340,41958,Maeve Binchy Nights of Rain and Stars Nights of Rain and Stars,Nights of Rain and Stars,en-GB,3.67,12365
8341,9529502,"Lincoln Peirce Big Nate on a Roll Big Nate on a Roll (Big Nate Novels, #3)","Big Nate on a Roll (Big Nate Novels, #3)",,4.32,9873
8342,12546674,"Catherine Bybee Wife by wednesday Wife by Wednesday (The Weekday Brides, #1)","Wife by Wednesday (The Weekday Brides, #1)",eng,3.77,10586
8343,824318,"Dick Riley, Pam McAllister, Bruce Cassiday The  Bedside, Bathtub and Armchair Companion to Agatha Christie The New Bedside, Bathtub and Armchair Companion to Agatha Christie","The New Bedside, Bathtub and Armchair Companion to Agatha Christie",en-US,4.23,10356
8344,21473305,"L.A. Casey  Dominic (Slater Brothers, #1)","Dominic (Slater Brothers, #1)",eng,4.08,19434
8345,12988016,"Kresley Cole Shadow's Claim (The Dacians, #1) Shadow's Claim (Immortals After Dark, #13; The Dacians, #1)","Shadow's Claim (Immortals After Dark, #13; The Dacians, #1)",eng,4.28,17866
8346,17910544,Kelly Corrigan Glitter and Glue Glitter and Glue,Glitter and Glue,eng,3.76,10841
8347,61834,"Walter Lord, Nathaniel Philbrick A Night to Remember A Night to Remember",A Night to Remember,en-US,4,11475
8348,6944566,Brady Udall The Lonely Polygamist The Lonely Polygamist,The Lonely Polygamist,en-US,3.5,9773
8349,13061,Carl Hiaasen Stormy Weather Stormy Weather,Stormy Weather,en-US,3.94,11452
8350,6303733,"Richard Russo, Arthur Morey That Old Cape Magic That Old Cape Magic",That Old Cape Magic,eng,3.3,12095
8351,6634409,"Maya Banks The Darkest Hour The Darkest Hour (KGI, #1)","The Darkest Hour (KGI, #1)",eng,4.17,19619
8352,10108463,Donald Ray Pollock The Devil All the Time The Devil All the Time,The Devil All the Time,eng,4.09,9620
8353,18111281,Saroo Brierley A Long Way Home A Long Way Home,A Long Way Home,eng,4.12,12404
8354,252938,"Erin Hunter Twilight Twilight (Warriors: The New Prophecy, #5)","Twilight (Warriors: The New Prophecy, #5)",en-US,4.3,15604
8355,11690,Orhan Pamuk İstanbul: Hatıralar ve Şehir Istanbul: Memories and the City,Istanbul: Memories and the City,eng,3.77,9919
8356,287655,"Clare Naylor, Mimi Hare The Second Assistant: A Tale from the Bottom of the Hollywood Ladder The Second Assistant: A Tale from the Bottom of the Hollywood Ladder",The Second Assistant: A Tale from the Bottom of the Hollywood Ladder,en-US,3.52,11268
8357,1990,"Charles Dickens, Patricia Ingham, Hablot Knight Browne The Life and Adventures of Martin Chuzzlewit Martin Chuzzlewit",Martin Chuzzlewit,eng,3.82,11784
8358,71870,"John Marsden Darkness, Be My Friend Darkness, Be My Friend (Tomorrow, #4)","Darkness, Be My Friend (Tomorrow, #4)",en-US,4.11,12447
8359,6251012,Stephen King UR UR,UR,eng,3.65,13518
8360,133488,James A. Michener Tales of the South Pacific Tales of the South Pacific,Tales of the South Pacific,en-US,4.03,11999
8361,5845,V.S. Naipaul A Bend in the River A Bend in the River,A Bend in the River,eng,3.77,11011
8362,25852784,Matthew Desmond Evicted: Poverty and Profit in the American City Evicted: Poverty and Profit in the American City,Evicted: Poverty and Profit in the American City,eng,4.48,15165
8363,13565676,"Sarah J. Maas The Assassin and the Empire The Assassin and the Empire (Throne of Glass, #0.5)","The Assassin and the Empire (Throne of Glass, #0.5)",eng,4.42,17277
8364,17835773,"Abbi Glines Misbehaving Misbehaving (Sea Breeze, #6)","Misbehaving (Sea Breeze, #6)",eng,4.18,18648
8365,21416690,"Genevieve Cogman The Invisible Library The Invisible Library (The Invisible Library, #1)","The Invisible Library (The Invisible Library, #1)",eng,3.73,12058
8366,112322,Anne Tyler Saint Maybe Saint Maybe,Saint Maybe,en-US,3.88,13134
8367,9526,"Marjane Satrapi, Anjali Singh  Embroideries",Embroideries,eng,3.82,11879
8368,541341,Mary Downing Hahn Deep and Dark and Dangerous: A Ghost Story Deep and Dark and Dangerous (A Ghost Story),Deep and Dark and Dangerous (A Ghost Story),,4.22,12839
8369,3130430,"Melissa Anelli, J.K. Rowling Harry, A History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon Harry, a History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon","Harry, a History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon",en-US,4.09,12308
8370,3700085,Francisco X. Stork Marcelo in the Real World Marcelo in the Real World,Marcelo in the Real World,eng,3.95,14651
8371,228199,"Stephen King The Green Mile, Part 4: The Bad Death of Eduard Delacroix The Green Mile, Part 4: The Bad Death of Eduard Delacroix","The Green Mile, Part 4: The Bad Death of Eduard Delacroix",eng,4.52,12958
8372,8343444,Tere Liye Daun Yang Jatuh Tak Pernah Membenci Angin Daun Yang Jatuh Tak Pernah Membenci Angin,Daun Yang Jatuh Tak Pernah Membenci Angin,ind,3.97,9974
8373,623976,"Brandon Sanderson Alcatraz Versus the Evil Librarians Alcatraz Versus the Evil Librarians (Alcatraz, #1)","Alcatraz Versus the Evil Librarians (Alcatraz, #1)",eng,3.87,13474
8374,13163846,Jeffrey Brown Darth Vader and Son Darth Vader and Son,Darth Vader and Son,eng,4.14,14005
8375,2068,Daniel C. Dennett Darwin's Dangerous Idea: Evolution and the Meanings of Life Darwin's Dangerous Idea: Evolution and the Meanings of Life,Darwin's Dangerous Idea: Evolution and the Meanings of Life,en-US,4.03,11090
8376,68452,"Andrzej Sapkowski Pani Jeziora Pani Jeziora (Saga o Wiedźminie, #7)","Pani Jeziora (Saga o Wiedźminie, #7)",pol,4.28,9902
8377,244102,"C.J. Box Open Season Open Season (Joe Pickett, #1)","Open Season (Joe Pickett, #1)",en-US,3.91,10659
8378,12926132,"Shannon Hale Palace of Stone Palace of Stone (Princess Academy, #2)","Palace of Stone (Princess Academy, #2)",eng,3.95,16023
8379,22725443,Jill Alexander Essbaum Hausfrau Hausfrau,Hausfrau,eng,3.24,9949
8380,386142,Amanda Brown Legally Blonde Legally Blonde,Legally Blonde,,3.68,11094
8381,21414439,"Susan Dennard Truthwitch Truthwitch (The Witchlands, #1)","Truthwitch (The Witchlands, #1)",eng,3.93,17752
8382,4813,Gavin Menzies 1421: The Year China Discovered America 1421: The Year China Discovered America,1421: The Year China Discovered America,eng,3.58,10200
8383,13513205,"Hope Larson, Madeleine L'Engle A Wrinkle in Time: The Graphic Novel A Wrinkle in Time: The Graphic Novel",A Wrinkle in Time: The Graphic Novel,eng,3.95,12337
8384,225343,Nora Ephron Heartburn Heartburn,Heartburn,eng,3.57,12503
8385,13528417,Liza Klaussmann Tigers in Red Weather Tigers in Red Weather,Tigers in Red Weather,eng,3.42,10800
8386,92375,Ken Follett Hornet Flight Hornet Flight,Hornet Flight,en-US,3.83,11362
8387,39801,"Henning Mankell, Laurie Thompson Den vita lejoninnan The White Lioness (Kurt Wallander, #3)","The White Lioness (Kurt Wallander, #3)",eng,3.84,10678
8388,28485,"Margaret Weis, Tracy Hickman Elven Star (The Death Gate Cycle, #2) Elven Star (The Death Gate Cycle, #2)","Elven Star (The Death Gate Cycle, #2)",en-US,3.98,13576
8389,52872,Sherman Alexie Flight: A Novel Flight,Flight,en-US,3.89,12016
8390,12073,"Ludwig Wittgenstein, G.E.M. Anscombe Philosophische Untersuchungen Philosophical Investigations",Philosophical Investigations,en-US,4.23,9403
8391,9915707,"Carrie Jones Endure Endure (Need, #4)","Endure (Need, #4)",eng,4.08,16128
8392,23545800,"Claire Contreras  Kaleidoscope Hearts Kaleidoscope Hearts (Hearts, #1)","Kaleidoscope Hearts (Hearts, #1)",eng,4.06,15396
8393,68524,"Bernard Cornwell Enemy of God Enemy of God (The Warlord Chronicles, #2)","Enemy of God (The Warlord Chronicles, #2)",en-US,4.38,8664
8394,21518679,"Harper Sloan  Cage (Corps Security, #2)","Cage (Corps Security, #2)",eng,4.29,7591
8395,18246727,Tarryn Fisher Mud Vein Mud Vein,Mud Vein,eng,4.11,16593
8396,579696,"Scott Dikkers, Maria Schneider, John Krewson, Robert Siegel, David Javerbaum, Todd Hanson, Carol Kolb, Mike Loew, Tim Harrod Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source",Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,eng,4.18,10999
8397,294044,James Rollins Ice Hunt Ice Hunt,Ice Hunt,eng,4.04,12302
8398,29484,"Laurell K. Hamilton Strange Candy Strange Candy (Anita Blake, Vampire Hunter #0.5)","Strange Candy (Anita Blake, Vampire Hunter #0.5)",en-US,3.74,14468
8399,79016,Jeffrey Archer First Among Equals First Among Equals,First Among Equals,eng,3.87,11171
8400,53200,Stephen Hawking Black Holes and Baby Universes and Other Essays Black Holes and Baby Universes,Black Holes and Baby Universes,eng,4.09,9477
8401,179033,"Stephen R. Donaldson The Chronicles of Thomas Covenant, the Unbeliever The Chronicles of Thomas Covenant, the Unbeliever (The Chronicles of Thomas Covenant the Unbeliever, #1-3)","The Chronicles of Thomas Covenant, the Unbeliever (The Chronicles of Thomas Covenant the Unbeliever, #1-3)",eng,3.78,12122
8402,8074967,"Nalini Singh Archangel's Blade Archangel's Blade (Guild Hunter, #4)","Archangel's Blade (Guild Hunter, #4)",,4.26,20804
8403,31795,Will Durant The Story of Philosophy The Story of Philosophy: The Lives and Opinions of the World's Greatest Philosophers,The Story of Philosophy: The Lives and Opinions of the World's Greatest Philosophers,eng,4.09,8618
8404,110763,Elaine Pagels The Gnostic Gospels The Gnostic Gospels,The Gnostic Gospels,en-US,3.93,11216
8405,242157,Jonathan Tropper How to Talk to a Widower How to Talk to a Widower,How to Talk to a Widower,,3.97,9884
8406,841973,"Edgar Rice Burroughs The Gods of Mars The Gods of Mars (Barsoom, #2)","The Gods of Mars (Barsoom, #2)",eng,3.86,10859
8407,17570105,"Vince Flynn, Kyle Mills, Armand Schultz The Survivor The Survivor (Mitch Rapp, #14)","The Survivor (Mitch Rapp, #14)",eng,4.2,6945
8408,8712343,Nalini Singh  Kiss of Snow (Psy-Changeling #10),Kiss of Snow (Psy-Changeling #10),eng,4.47,18759
8409,18467818,Roxane Gay An Untamed State An Untamed State,An Untamed State,eng,4.05,10809
8410,2176735,Tim Winton Breath Breath,Breath,,3.8,10233
8411,164723,American Psychiatric Association Diagnostic and Statistical Manual of Mental Disorders DSM-IV-TR (Text Revision) Diagnostic and Statistical Manual of Mental Disorders DSM-IV-TR,Diagnostic and Statistical Manual of Mental Disorders DSM-IV-TR,eng,3.87,10114
8412,104737,"Laurie R. King A Monstrous Regiment of Women A Monstrous Regiment of Women (Mary Russell, #2)","A Monstrous Regiment of Women (Mary Russell, #2)",eng,4.04,15363
8413,40271,"Orson Scott Card Alvin Journeyman (Tales of Alvin Maker #4) Alvin Journeyman (Tales of Alvin Maker, #4)","Alvin Journeyman (Tales of Alvin Maker, #4)",en-US,3.72,12663
8414,17262236,"Elizabeth Wein Rose Under Fire Rose Under Fire (Code Name Verity, #2)","Rose Under Fire (Code Name Verity, #2)",eng,4.13,13526
8415,511240,"Kiyohiko Azuma, あずま きよひこ よつばと! 1 Yotsuba&!, Vol. 01 (Yotsuba&! #1)","Yotsuba&!, Vol. 01 (Yotsuba&! #1)",eng,4.34,12754
8416,35476,"Black Elk, John G. Neihardt Black Elk Speaks Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux",Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,en-GB,4.13,8888
8417,6326920,"Ben Mezrich The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal The Accidental Billionaires: The Founding of Facebook, a Tale of Sex, Money, Genius and Betrayal","The Accidental Billionaires: The Founding of Facebook, a Tale of Sex, Money, Genius and Betrayal",en-US,3.5,9400
8418,1050383,"Jeffery Deaver The Sleeping Doll The Sleeping Doll (Kathryn Dance, #1)","The Sleeping Doll (Kathryn Dance, #1)",eng,3.92,11895
8419,252999,"Christine Feehan Dark Legend Dark Legend (Dark, #8)","Dark Legend (Dark, #8)",eng,4.33,16196
8420,107017,"Jeph Loeb, Jim Lee, Scott Williams Batman Hush #1 Batman: Hush, Vol. 1","Batman: Hush, Vol. 1",eng,4.1,31527
8421,13112023,Heather Gudenkauf One Breath Away One Breath Away,One Breath Away,eng,3.98,13179
8422,2967316,Greg Iles The Devil's Punchbowl The Devil's Punchbowl,The Devil's Punchbowl,eng,4.05,10626
8423,47944,"Sara Ryan Empress of the World Empress of the World (Battle Hall Davies, #1)","Empress of the World (Battle Hall Davies, #1)",en-US,3.73,11076
8424,2637138,"Jim Butcher Welcome to the Jungle Welcome to the Jungle (The Dresden Files, #0.5)","Welcome to the Jungle (The Dresden Files, #0.5)",eng,4.09,13833
8425,6506307,"Connie Willis Blackout Blackout (All Clear, #1)","Blackout (All Clear, #1)",eng,3.83,14665
8426,18191814,"Bella Forrest  A Blaze of Sun (A Shade of Vampire, #5)","A Blaze of Sun (A Shade of Vampire, #5)",eng,4.15,7866
8427,8389671,Alice Hoffman The Red Garden The Red Garden,The Red Garden,eng,3.69,13236
8428,42407,Jean de Brunhoff Le Roi Babar Babar the King,Babar the King,en-US,4.18,14296
8429,13623777,Gordon Korman Ungifted Ungifted,Ungifted,eng,4,11956
8430,160194,Michael Frayn Noises Off Noises Off,Noises Off,,4.18,12709
8431,372384,Harlan Coben The Final Detail The Final Detail (Myron Bolitar #6),The Final Detail (Myron Bolitar #6),eng,4,11989
8432,3972,"Dan Simmons Olympos Olympos (Ilium, #2)","Olympos (Ilium, #2)",en-US,3.93,11393
8433,3872,Tom Standage A History of the World in 6 Glasses A History of the World in 6 Glasses,A History of the World in 6 Glasses,en-US,3.74,10473
8434,23398961,Karen   White  The Sound of Glass,The Sound of Glass,eng,3.98,9755
8435,71622,Robert Hicks The Widow of the South The Widow of the South,The Widow of the South,eng,3.75,12419
8436,14060046,Jennifer L. Armentrout  Obsession,Obsession,eng,4.15,19898
8437,10790276,"Randy Alcorn, Alex Kendrick, Stephen Kendrick Courageous Courageous",Courageous,,4.53,9409
8438,6345760,"Kate DiCamillo, Yoko Tanaka The Magician's Elephant The Magician's Elephant",The Magician's Elephant,eng,3.82,14726
8439,31178,Anne Tyler Back When We Were Grownups Back When We Were Grownups,Back When We Were Grownups,eng,3.51,13416
8440,23289,James Joyce The Dead The Dead,The Dead,eng,4.09,11279
8441,5607622,"محمد المنسي قنديل, Mohamed Mansi Qandil قمر على سمرقند قمر على سمرقند",قمر على سمرقند,ara,3.9,5070
8442,16150996,"Aleatha Romig  Convicted (Consequences, #3)","Convicted (Consequences, #3)",eng,4.38,16329
8443,7831742,"Bree Despain The Lost Saint The Lost Saint (The Dark Divine, #2)","The Lost Saint (The Dark Divine, #2)",eng,4.04,15328
8444,4946005,Dean Koontz Relentless Relentless,Relentless,en-US,3.71,12416
8445,73906,"Stephen R. Lawhead Taliesin. Book I of the Pendragon Cycle Taliesin (The Pendragon Cycle, #1)","Taliesin (The Pendragon Cycle, #1)",eng,3.98,12435
8446,13063,Carl Hiaasen  Basket Case,Basket Case,,3.81,11909
8447,18323154,حسن كمال المرحوم المرحوم,المرحوم,ara,3.51,8937
8448,92956,"Orson Scott Card The Memory of Earth The Memory of Earth (Homecoming, #1)","The Memory of Earth (Homecoming, #1)",eng,3.56,13107
8449,6751356,Dolen Perkins-Valdez Wench Wench,Wench,en-US,3.68,12250
8450,3556419,"Karen Chance Curse the Dawn Curse the Dawn (Cassandra Palmer, #4)","Curse the Dawn (Cassandra Palmer, #4)",eng,4.16,18032
8451,26661,Beth Moore Praying God's Word: Breaking Free From Spiritual Strongholds Praying God's Word: Breaking Free From Spiritual Strongholds,Praying God's Word: Breaking Free From Spiritual Strongholds,,4.45,9530
8452,5946,Michael Ondaatje In the Skin of a Lion In the Skin of a Lion,In the Skin of a Lion,,3.88,11289
8453,22131009,Jodi Picoult Where There's Smoke Where There's Smoke,Where There's Smoke,en-US,3.56,7802
8454,5559,"Jack Welch, John A. Byrne, Mike Barnicle Jack: Straight from the Gut Jack: Straight from the Gut",Jack: Straight from the Gut,eng,3.79,9781
8455,30125,Shel Silverstein The Missing Piece Meets the Big O The Missing Piece Meets the Big O ,The Missing Piece Meets the Big O ,en-US,4.32,9056
8456,44559,"Milan Kundera, Aaron Asher Život je jinde Life is Elsewhere",Life is Elsewhere,eng,3.95,8834
8457,77477,Anna Quindlen Blessings Blessings,Blessings,,3.56,12480
8458,12900491,"Gena Showalter Wicked Nights Wicked Nights (Angels of the Dark, #1)","Wicked Nights (Angels of the Dark, #1)",eng,4.11,17942
8459,11237412,"Pittacus Lore Six's Legacy Six's Legacy (Lorien Legacies: The Lost Files, #1)","Six's Legacy (Lorien Legacies: The Lost Files, #1)",eng,4.08,13853
8460,28760,Mercedes Lackey Magic's Promise Magic's Promise (Valdemar: Last Herald-Mage #2),Magic's Promise (Valdemar: Last Herald-Mage #2),eng,4.2,16547
8461,25773504,Lisa Scottoline  Most Wanted,Most Wanted,eng,3.56,10007
8462,10799881,"Meg Cabot Underworld Underworld (Abandon, #2)","Underworld (Abandon, #2)",eng,3.89,17878
8463,3698601,Mark Bittman Food Matters: A Guide to Conscious Eating with More Than 75 Recipes Food Matters: A Guide to Conscious Eating with More Than 75 Recipes,Food Matters: A Guide to Conscious Eating with More Than 75 Recipes,,3.97,10408
8464,60471,Rosamunde Pilcher Coming Home Coming Home,Coming Home,eng,4.27,11355
8465,133767,"Tim LaHaye, Jerry B. Jenkins Glorious Appearing: The End of Days Glorious Appearing: The End of Days (Left Behind, #12)","Glorious Appearing: The End of Days (Left Behind, #12)",eng,3.96,10474
8466,7824768,خالد الباتلي ليتها تقرأ ليتها تقرأ,ليتها تقرأ,ara,3.04,9807
8467,16158527,"John Sandford Silken Prey Silken Prey (Lucas Davenport, #23)","Silken Prey (Lucas Davenport, #23)",eng,4.16,10456
8468,13593555,"John Sandford  Mad River (Virgil Flowers, #6)","Mad River (Virgil Flowers, #6)",eng,4.17,11286
8469,251665,Anita Brookner Hotel du Lac Hotel du Lac,Hotel du Lac,eng,3.56,11066
8470,151926,"Pat Barker The Ghost Road The Ghost Road (Regeneration, #3)","The Ghost Road (Regeneration, #3)",en-US,4.11,11723
8471,682793,Mark Twain The Tragedy of Puddn'head Wilson Pudd'nhead Wilson,Pudd'nhead Wilson,eng,3.74,11014
8472,208036,"Aristotle, Joe Sachs τὰ μετὰ τὰ φυσικά Metaphysics",Metaphysics,,4,10112
8473,15793231,Emily Murdoch If You Find Me If You Find Me,If You Find Me,eng,4.06,13683
8474,13065,"Carl Hiaasen Native Tongue Native Tongue (Skink, #2)","Native Tongue (Skink, #2)",eng,3.94,10717
8475,128940,Sandra Dallas The Persian Pickle Club The Persian Pickle Club,The Persian Pickle Club,en-US,3.78,13732
8476,6763961,"Rachel Vincent My Soul to Save My Soul to Save (Soul Screamers, #2)","My Soul to Save (Soul Screamers, #2)",en-US,3.98,18243
8477,351023,"Jill Murphy The Worst Witch The Worst Witch (Worst Witch, #1)","The Worst Witch (Worst Witch, #1)",,3.94,13003
8478,981463,"Cynthia Rylant, Stephen Gammell The Relatives Came The Relatives Came",The Relatives Came,eng,4.2,13099
8479,125502,Siri Hustvedt What I Loved What I Loved,What I Loved,en-GB,4.02,9974
8480,4212386,"Andrea Hirata Maryamah Karpov: Mimpi-mimpi Lintang Maryamah Karpov: Mimpi-mimpi Lintang (Tetralogi Laskar Pelangi, #4)","Maryamah Karpov: Mimpi-mimpi Lintang (Tetralogi Laskar Pelangi, #4)",ind,3.6,8399
8481,11133791,Ellen Hopkins Tilt Tilt,Tilt,eng,4.2,12141
8482,2747288,"Todd J. McCaffrey Dragonheart (Dragonriders of Pern) Dragonheart (Pern, #21)","Dragonheart (Pern, #21)",,4.14,10996
